Date,Open,High,Low,Close,Adj Close,Volume
2017-08-04,249.199997,249.470001,248.649994,249.059998,240.707108,2099900
2017-08-07,249.169998,249.550003,249.039993,249.520004,241.151672,1464700
2017-08-08,249.190002,250.600006,248.509995,248.970001,240.620132,1873500
2017-08-09,248.119995,248.990005,247.729996,248.919998,240.571777,2358300
2017-08-10,247.949997,248.100006,245.350006,245.470001,237.237518,4153300
2017-08-11,245.649994,246.440002,245.389999,245.720001,237.479126,3288400
2017-08-14,247.250000,248.449997,247.240005,248.169998,239.846954,2550700
2017-08-15,248.669998,248.669998,247.830002,248.149994,239.827621,2076100
2017-08-16,248.770004,249.240005,248.130005,248.600006,240.262543,3209000
2017-08-17,247.910004,248.270004,244.759995,244.800003,236.589981,4995100
2017-08-18,244.539993,245.800003,243.830002,244.250000,236.058441,5010300
2017-08-21,244.250000,244.820007,243.449997,244.589996,236.387009,3513900
2017-08-22,245.210007,247.279999,245.190002,247.000000,238.716202,2191000
2017-08-23,245.970001,246.690002,245.809998,246.149994,237.894699,2485200
2017-08-24,246.660004,246.830002,245.389999,245.690002,237.450119,2317400
2017-08-25,246.559998,247.270004,246.050003,246.179993,237.923691,3189300
2017-08-28,246.809998,246.850006,245.750000,246.229996,237.972000,1904700
2017-08-29,244.759995,246.809998,244.570007,246.539993,238.271622,3598200
2017-08-30,246.500000,247.990005,246.289993,247.729996,239.421707,1941800
2017-08-31,248.389999,249.460007,248.300003,249.139999,240.784424,4855300
2017-09-01,249.630005,250.029999,249.380005,249.570007,241.200027,5905200
2017-09-05,248.910004,249.190002,246.619995,247.779999,239.470032,5105100
2017-09-06,248.550003,248.979996,247.910004,248.610001,240.272186,3783100
2017-09-07,248.960007,248.960007,248.089996,248.610001,240.272186,3547100
2017-09-08,248.190002,248.789993,247.990005,248.190002,239.866287,3297000
2017-09-11,249.750000,251.009995,249.729996,250.899994,242.485397,3152100
2017-09-12,251.350006,251.809998,251.149994,251.800003,243.355194,2668600
2017-09-13,251.419998,251.940002,251.320007,251.910004,243.461533,2138400
2017-09-14,251.509995,252.029999,251.330002,251.820007,243.374557,3002700
2017-09-15,251.699997,252.240005,251.539993,252.139999,243.683807,2542700
2017-09-18,252.580002,253.089996,252.240005,252.710007,244.234711,1674500
2017-09-19,252.960007,253.050003,252.589996,252.949997,244.466614,3625800
2017-09-20,253.050003,253.160004,251.899994,253.100006,244.611633,5502200
2017-09-21,252.869995,252.949997,252.160004,252.360001,243.896423,2928800
2017-09-22,252.009995,252.600006,251.990005,252.369995,243.906067,2451400
2017-09-25,252.100006,252.520004,251.039993,251.889999,243.442200,5202900
2017-09-26,251.100006,251.369995,250.490005,250.750000,243.582077,3614000
2017-09-27,251.600006,252.169998,250.550003,251.729996,244.534058,3769500
